sourceChromosome,sourceStart,sourceEnd,targetChromosome,targetStart,targetEnd,type,value
"1",1169601,1169602,"1",1169701,1169702,L,100
"1",1169701,1169702,"1",1169801,1169802,L,100
"1",1169701,1169702,"1",1169901,1169902,L,100
"1",1169701,1169702,"1",1170001,1170002,L,100
"1",1169601,1169602,"1",1170101,1170102,L,100
"1",1170101,1170102,"1",1170201,1170202,L,100
"1",1170101,1170102,"1",1170301,1170302,L,100
"1",1170101,1170102,"1",1170401,1170402,L,100
"1",1169601,1169602,"1",1170501,1170502,L,100
"1",1170501,1170502,"1",1170601,1170602,L,100
"1",1170501,1170502,"1",1170701,1170702,L,100
"1",1170501,1170502,"1",1170801,1170802,L,100
"1",1166801,1166802,"1",1170901,1170902,L,100
"1",1170901,1170902,"1",1171001,1171002,L,100
"1",1171001,1171002,"1",1171101,1171102,L,100
"1",1171101,1171102,"1",1171201,1171202,L,100
"1",1171101,1171102,"1",1171301,1171302,L,100
"1",1171101,1171102,"1",1171401,1171402,L,100
"1",1171001,1171002,"1",1171501,1171502,L,100
"1",1171501,1171502,"1",1171601,1171602,L,100
"1",1171501,1171502,"1",1171701,1171702,L,100
"1",1171501,1171502,"1",1171801,1171802,L,100
"1",1171001,1171002,"1",1171901,1171902,L,100
"1",1171901,1171902,"1",1172001,1172002,L,100
"1",1171901,1171902,"1",1172101,1172102,L,100
"1",1171901,1171902,"1",1172201,1172202,L,100
"1",1170901,1170902,"1",1172301,1172302,L,100
"1",1172301,1172302,"1",1172401,1172402,L,100
"1",1172401,1172402,"1",1172501,1172502,L,100
"1",1172401,1172402,"1",1172601,1172602,L,100
"1",1172401,1172402,"1",1172701,1172702,L,100
"1",1172301,1172302,"1",1172801,1172802,L,100
"1",1172801,1172802,"1",1172901,1172902,L,100
"1",1172801,1172802,"1",1173001,1173002,L,100
"1",1172801,1172802,"1",1173101,1173102,L,100
"1",1172301,1172302,"1",1173201,1173202,L,100
"1",1173201,1173202,"1",1173301,1173302,L,100
"1",1173201,1173202,"1",1173401,1173402,L,100
"1",1173201,1173202,"1",1173501,1173502,L,100
"1",1170901,1170902,"1",1173601,1173602,L,100
"1",1173601,1173602,"1",1173701,1173702,L,100
"1",1173701,1173702,"1",1173801,1173802,L,100
"1",1173701,1173702,"1",1173901,1173902,L,100
"1",1173701,1173702,"1",1174001,1174002,L,100
"1",1173601,1173602,"1",1174101,1174102,L,100
"1",1174101,1174102,"1",1174201,1174202,L,100
"1",1174101,1174102,"1",1174301,1174302,L,100
"1",1174101,1174102,"1",1174401,1174402,L,100
"1",1173601,1173602,"1",1174501,1174502,L,100
"1",1174501,1174502,"1",1174601,1174602,L,100
"1",1174501,1174502,"1",1174701,1174702,L,100
"1",1174501,1174502,"1",1174801,1174802,L,100
"1",1166801,1166802,"1",1174901,1174902,L,100
"1",1174901,1174902,"1",1175001,1175002,L,100
"1",1175001,1175002,"1",1175101,1175102,L,100
"1",1175101,1175102,"1",1175201,1175202,L,100
"1",1175101,1175102,"1",1175301,1175302,L,100
"1",1175101,1175102,"1",1175401,1175402,L,100
"1",1175001,1175002,"1",1175501,1175502,L,100
"1",1175501,1175502,"1",1175601,1175602,L,100
"1",1175501,1175502,"1",1175701,1175702,L,100
"1",1175501,1175502,"1",1175801,1175802,L,100
"1",1175001,1175002,"1",1175901,1175902,L,100
"1",1175901,1175902,"1",1176001,1176002,L,100
"1",1175901,1175902,"1",1176101,1176102,L,100
"1",1175901,1175902,"1",1176201,1176202,L,100
"1",1174901,1174902,"1",1176301,1176302,L,100
"1",1176301,1176302,"1",1176401,1176402,L,100
"1",1176401,1176402,"1",1176501,1176502,L,100
"1",1176401,1176402,"1",1176601,1176602,L,100
"1",1176401,1176402,"1",1176701,1176702,L,100
"1",1176301,1176302,"1",1176801,1176802,L,100
"1",1176801,1176802,"1",1176901,1176902,L,100
"1",1176801,1176802,"1",1177001,1177002,L,100
"1",1176801,1176802,"1",1177101,1177102,L,100
"1",1176301,1176302,"1",1177201,1177202,L,100
"1",1177201,1177202,"1",1177301,1177302,L,100
"1",1177201,1177202,"1",1177401,1177402,L,100
"1",1177201,1177202,"1",1177501,1177502,L,100
"1",1174901,1174902,"1",1177601,1177602,L,100
"1",1177601,1177602,"1",1177701,1177702,L,100
"1",1177701,1177702,"1",1177801,1177802,L,100
"1",1177701,1177702,"1",1177901,1177902,L,100
"1",1177701,1177702,"1",1178001,1178002,L,100
"1",1177601,1177602,"1",1178101,1178102,L,100
"1",1178101,1178102,"1",1178201,1178202,L,100
"1",1178101,1178102,"1",1178301,1178302,L,100
"1",1178101,1178102,"1",1178401,1178402,L,100
"1",1177601,1177602,"1",1178501,1178502,L,100
"1",1178501,1178502,"1",1178601,1178602,L,100
"1",1178501,1178502,"1",1178701,1178702,L,100
"1",1178501,1178502,"1",1178801,1178802,L,100
"1",1166701,1166702,"1",1178901,1178902,L,100
"1",1178901,1178902,"1",1179001,1179002,L,100
"1",1179001,1179002,"1",1179101,1179102,L,100
"1",1179101,1179102,"1",1179201,1179202,L,100
"1",1179201,1179202,"1",1179301,1179302,L,100
"1",1179201,1179202,"1",1179401,1179402,L,100
"1",1179201,1179202,"1",1179501,1179502,L,100
"1",1179101,1179102,"1",1179601,1179602,L,100
"1",1179601,1179602,"1",1179701,1179702,L,100
"1",1179601,1179602,"1",1179801,1179802,L,100
"1",1179601,1179602,"1",1179901,1179902,L,100
"1",1179101,1179102,"1",1180001,1180002,L,100
"1",1180001,1180002,"1",1180101,1180102,L,100
"1",1180001,1180002,"1",1180201,1180202,L,100
"1",1180001,1180002,"1",1180301,1180302,L,100
"1",1179001,1179002,"1",1180401,1180402,L,100
"1",1180401,1180402,"1",1180501,1180502,L,100
"1",1180501,1180502,"1",1180601,1180602,L,100
"1",1180501,1180502,"1",1180701,1180702,L,100
"1",1180501,1180502,"1",1180801,1180802,L,100
"1",1180401,1180402,"1",1180901,1180902,L,100
"1",1180901,1180902,"1",1181001,1181002,L,100
"1",1180901,1180902,"1",1181101,1181102,L,100
"1",1180901,1180902,"1",1181201,1181202,L,100
"1",1180401,1180402,"1",1181301,1181302,L,100
"1",1181301,1181302,"1",1181401,1181402,L,100
"1",1181301,1181302,"1",1181501,1181502,L,100
"1",1181301,1181302,"1",1181601,1181602,L,100
"1",1179001,1179002,"1",1181701,1181702,L,100
"1",1181701,1181702,"1",1181801,1181802,L,100
"1",1181801,1181802,"1",1181901,1181902,L,100
"1",1181801,1181802,"1",1182001,1182002,L,100
"1",1181801,1181802,"1",1182101,1182102,L,100
"1",1181701,1181702,"1",1182201,1182202,L,100
"1",1182201,1182202,"1",1182301,1182302,L,100
"1",1182201,1182202,"1",1182401,1182402,L,100
"1",1182201,1182202,"1",1182501,1182502,L,100
"1",1181701,1181702,"1",1182601,1182602,L,100
"1",1182601,1182602,"1",1182701,1182702,L,100
"1",1182601,1182602,"1",1182801,1182802,L,100
"1",1182601,1182602,"1",1182901,1182902,L,100
"1",1178901,1178902,"1",1183001,1183002,L,100
"1",1183001,1183002,"1",1183101,1183102,L,100
"1",1183101,1183102,"1",1183201,1183202,L,100
"1",1183201,1183202,"1",1183301,1183302,L,100
"1",1183201,1183202,"1",1183401,1183402,L,100
"1",1183201,1183202,"1",1183501,1183502,L,100
"1",1183101,1183102,"1",1183601,1183602,L,100
"1",1183601,1183602,"1",1183701,1183702,L,100
"1",1183601,1183602,"1",1183801,1183802,L,100
"1",1183601,1183602,"1",1183901,1183902,L,100
"1",1183101,1183102,"1",1184001,1184002,L,100
"1",1184001,1184002,"1",1184101,1184102,L,100
"1",1184001,1184002,"1",1184201,1184202,L,100
"1",1184001,1184002,"1",1184301,1184302,L,100
"1",1183001,1183002,"1",1184401,1184402,L,100
"1",1184401,1184402,"1",1184501,1184502,L,100
"1",1184501,1184502,"1",1184601,1184602,L,100
"1",1184501,1184502,"1",1184701,1184702,L,100
"1",1184501,1184502,"1",1184801,1184802,L,100
"1",1184401,1184402,"1",1184901,1184902,L,100
"1",1184901,1184902,"1",1185001,1185002,L,100
"1",1184901,1184902,"1",1185101,1185102,L,100
"1",1184901,1184902,"1",1185201,1185202,L,100
"1",1184401,1184402,"1",1185301,1185302,L,100
"1",1185301,1185302,"1",1185401,1185402,L,100
"1",1185301,1185302,"1",1185501,1185502,L,100
"1",1185301,1185302,"1",1185601,1185602,L,100
"1",1183001,1183002,"1",1185701,1185702,L,100
"1",1185701,1185702,"1",1185801,1185802,L,100
"1",1185801,1185802,"1",1185901,1185902,L,100
"1",1185801,1185802,"1",1186001,1186002,L,100
"1",1185801,1185802,"1",1186101,1186102,L,100
"1",1185701,1185702,"1",1186201,1186202,L,100
"1",1186201,1186202,"1",1186301,1186302,L,100
"1",1186201,1186202,"1",1186401,1186402,L,100
"1",1186201,1186202,"1",1186501,1186502,L,100
"1",1185701,1185702,"1",1186601,1186602,L,100
"1",1186601,1186602,"1",1186701,1186702,L,100
"1",1186601,1186602,"1",1186801,1186802,L,100
"1",1186601,1186602,"1",1186901,1186902,L,100
"1",1178901,1178902,"1",1187001,1187002,L,100
"1",1187001,1187002,"1",1187101,1187102,L,100
"1",1187101,1187102,"1",1187201,1187202,L,100
"1",1187201,1187202,"1",1187301,1187302,L,100
"1",1187201,1187202,"1",1187401,1187402,L,100
"1",1187201,1187202,"1",1187501,1187502,L,100
"1",1187101,1187102,"1",1187601,1187602,L,100
"1",1187601,1187602,"1",1187701,1187702,L,100
"1",1187601,1187602,"1",1187801,1187802,L,100
"1",1187601,1187602,"1",1187901,1187902,L,100
"1",1187101,1187102,"1",1188001,1188002,L,100
"1",1188001,1188002,"1",1188101,1188102,L,100
"1",1188001,1188002,"1",1188201,1188202,L,100
"1",1188001,1188002,"1",1188301,1188302,L,100
"1",1187001,1187002,"1",1188401,1188402,L,100
"1",1188401,1188402,"1",1188501,1188502,L,100
"1",1188501,1188502,"1",1188601,1188602,L,100
"1",1188501,1188502,"1",1188701,1188702,L,100
"1",1188501,1188502,"1",1188801,1188802,L,100
"1",1188401,1188402,"1",1188901,1188902,L,100
"1",1188901,1188902,"1",1189001,1189002,L,100
"1",1188901,1188902,"1",1189101,1189102,L,100
"1",1188901,1188902,"1",1189201,1189202,L,100
"1",1188401,1188402,"1",1189301,1189302,L,100
"1",1189301,1189302,"1",1189401,1189402,L,100
"1",1189301,1189302,"1",1189501,1189502,L,100
"1",1189301,1189302,"1",1189601,1189602,L,100
"1",1187001,1187002,"1",1189701,1189702,L,100
"1",1189701,1189702,"1",1189801,1189802,L,100
"1",1189801,1189802,"1",1189901,1189902,L,100
"1",1189801,1189802,"1",1190001,1190002,L,100
"1",1189801,1189802,"1",1190101,1190102,L,100
"1",1189701,1189702,"1",1190201,1190202,L,100
"1",1190201,1190202,"1",1190301,1190302,L,100
"1",1190201,1190202,"1",1190401,1190402,L,100
"1",1190201,1190202,"1",1190501,1190502,L,100
"1",1189701,1189702,"1",1190601,1190602,L,100
"1",1190601,1190602,"1",1190701,1190702,L,100
"1",1190601,1190602,"1",1190801,1190802,L,100
"1",1190601,1190602,"1",1190901,1190902,L,100
"1",1166701,1166702,"1",1191001,1191002,L,100
"1",1191001,1191002,"1",1191101,1191102,L,100
"1",1191101,1191102,"1",1191201,1191202,L,100
"1",1191201,1191202,"1",1191301,1191302,L,100
"1",1191301,1191302,"1",1191401,1191402,L,100
"1",1191301,1191302,"1",1191501,1191502,L,100
"1",1191301,1191302,"1",1191601,1191602,L,100
"1",1191201,1191202,"1",1191701,1191702,L,100
"1",1191701,1191702,"1",1191801,1191802,L,100
"1",1191701,1191702,"1",1191901,1191902,L,100
"1",1191701,1191702,"1",1192001,1192002,L,100
"1",1191201,1191202,"1",1192101,1192102,L,100
"1",1192101,1192102,"1",1192201,1192202,L,100
"1",1192101,1192102,"1",1192301,1192302,L,100
"1",1192101,1192102,"1",1192401,1192402,L,100
"1",1191101,1191102,"1",1192501,1192502,L,100
"1",1192501,1192502,"1",1192601,1192602,L,100
"1",1192601,1192602,"1",1192701,1192702,L,100
"1",1192601,1192602,"1",1192801,1192802,L,100
"1",1192601,1192602,"1",1192901,1192902,L,100
"1",1192501,1192502,"1",1193001,1193002,L,100
"1",1193001,1193002,"1",1193101,1193102,L,100
"1",1193001,1193002,"1",1193201,1193202,L,100
"1",1193001,1193002,"1",1193301,1193302,L,100
"1",1192501,1192502,"1",1193401,1193402,L,100
"1",1193401,1193402,"1",1193501,1193502,L,100
"1",1193401,1193402,"1",1193601,1193602,L,100
"1",1193401,1193402,"1",1193701,1193702,L,100
"1",1191101,1191102,"1",1193801,1193802,L,100
"1",1193801,1193802,"1",1193901,1193902,L,100
"1",1193901,1193902,"1",1194001,1194002,L,100
"1",1193901,1193902,"1",1194101,1194102,L,100
"1",1193901,1193902,"1",1194201,1194202,L,100
"1",1193801,1193802,"1",1194301,1194302,L,100
"1",1194301,1194302,"1",1194401,1194402,L,100
"1",1194301,1194302,"1",1194501,1194502,L,100
"1",1194301,1194302,"1",1194601,1194602,L,100
"1",1193801,1193802,"1",1194701,1194702,L,100
"1",1194701,1194702,"1",1194801,1194802,L,100
"1",1194701,1194702,"1",1194901,1194902,L,100
"1",1194701,1194702,"1",1195001,1195002,L,100
"1",1191001,1191002,"1",1195101,1195102,L,100
"1",1195101,1195102,"1",1195201,1195202,L,100
"1",1195201,1195202,"1",1195301,1195302,L,100
"1",1195301,1195302,"1",1195401,1195402,L,100
"1",1195301,1195302,"1",1195501,1195502,L,100
"1",1195301,1195302,"1",1195601,1195602,L,100
"1",1195201,1195202,"1",1195701,1195702,L,100
"1",1195701,1195702,"1",1195801,1195802,L,100
"1",1195701,1195702,"1",1195901,1195902,L,100
"1",1195701,1195702,"1",1196001,1196002,L,100
"1",1195201,1195202,"1",1196101,1196102,L,100
"1",1196101,1196102,"1",1196201,1196202,L,100
"1",1196101,1196102,"1",1196301,1196302,L,100
"1",1196101,1196102,"1",1196401,1196402,L,100
"1",1195101,1195102,"1",1196501,1196502,L,100
"1",1196501,1196502,"1",1196601,1196602,L,100
"1",1196601,1196602,"1",1196701,1196702,L,100
"1",1196601,1196602,"1",1196801,1196802,L,100
"1",1196601,1196602,"1",1196901,1196902,L,100
"1",1196501,1196502,"1",1197001,1197002,L,100
"1",1197001,1197002,"1",1197101,1197102,L,100
"1",1197001,1197002,"1",1197201,1197202,L,100
"1",1197001,1197002,"1",1197301,1197302,L,100
"1",1196501,1196502,"1",1197401,1197402,L,100
"1",1197401,1197402,"1",1197501,1197502,L,100
"1",1197401,1197402,"1",1197601,1197602,L,100
"1",1197401,1197402,"1",1197701,1197702,L,100
"1",1195101,1195102,"1",1197801,1197802,L,100
"1",1197801,1197802,"1",1197901,1197902,L,100
"1",1197901,1197902,"1",1198001,1198002,L,100
"1",1197901,1197902,"1",1198101,1198102,L,100
"1",1197901,1197902,"1",1198201,1198202,L,100
"1",1197801,1197802,"1",1198301,1198302,L,100
"1",1198301,1198302,"1",1198401,1198402,L,100
"1",1198301,1198302,"1",1198501,1198502,L,100
"1",1198301,1198302,"1",1198601,1198602,L,100
"1",1197801,1197802,"1",1198701,1198702,L,100
"1",1198701,1198702,"1",1198801,1198802,L,100
"1",1198701,1198702,"1",1198901,1198902,L,100
"1",1198701,1198702,"1",1199001,1199002,L,100
"1",1191001,1191002,"1",1199101,1199102,L,100
"1",1199101,1199102,"1",1199201,1199202,L,100
"1",1199201,1199202,"1",1199301,1199302,L,100
"1",1199301,1199302,"1",1199401,1199402,L,100
"1",1199301,1199302,"1",1199501,1199502,L,100
"1",1199301,1199302,"1",1199601,1199602,L,100
"1",1199201,1199202,"1",1199701,1199702,L,100
"1",1199701,1199702,"1",1199801,1199802,L,100
"1",1199701,1199702,"1",1199901,1199902,L,100
"1",1199701,1199702,"1",1200001,1200002,L,100
"1",1199201,1199202,"1",1200101,1200102,L,100
"1",1200101,1200102,"1",1200201,1200202,L,100
"1",1200101,1200102,"1",1200301,1200302,L,100
"1",1200101,1200102,"1",1200401,1200402,L,100
"1",1199101,1199102,"1",1200501,1200502,L,100
"1",1200501,1200502,"1",1200601,1200602,L,100
"1",1200601,1200602,"1",1200701,1200702,L,100
"1",1200601,1200602,"1",1200801,1200802,L,100
"1",1200601,1200602,"1",1200901,1200902,L,100
"1",1200501,1200502,"1",1201001,1201002,L,100
"1",1201001,1201002,"1",1201101,1201102,L,100
"1",1201001,1201002,"1",1201201,1201202,L,100
"1",1201001,1201002,"1",1201301,1201302,L,100
"1",1200501,1200502,"1",1201401,1201402,L,100
"1",1201401,1201402,"1",1201501,1201502,L,100
"1",1201401,1201402,"1",1201601,1201602,L,100
"1",1201401,1201402,"1",1201701,1201702,L,100
"1",1199101,1199102,"1",1201801,1201802,L,100
"1",1201801,1201802,"1",1201901,1201902,L,100
"1",1201901,1201902,"1",1202001,1202002,L,100
"1",1201901,1201902,"1",1202101,1202102,L,100
"1",1201901,1201902,"1",1202201,1202202,L,100
"1",1201801,1201802,"1",1202301,1202302,L,100
"1",1202301,1202302,"1",1202401,1202402,L,100
"1",1202301,1202302,"1",1202501,1202502,L,100
"1",1202301,1202302,"1",1202601,1202602,L,100
"1",1201801,1201802,"1",1202701,1202702,L,100
"1",1202701,1202702,"1",1202801,1202802,L,100
"1",1202701,1202702,"1",1202901,1202902,L,100
"1",1202701,1202702,"1",1203001,1203002,L,100
"1",984401,984402,"1",1203101,1203102,L,100
"1",1203101,1203102,"1",1203201,1203202,L,100
"1",1203201,1203202,"1",1203301,1203302,L,100
"1",1203301,1203302,"1",1203401,1203402,L,100
"1",1203401,1203402,"1",1203501,1203502,L,100
"1",1203501,1203502,"1",1203601,1203602,L,100
"1",1203601,1203602,"1",1203701,1203702,L,100
"1",1203601,1203602,"1",1203801,1203802,L,100
"1",1203601,1203602,"1",1203901,1203902,L,100
"1",1203501,1203502,"1",1204001,1204002,L,100
"1",1204001,1204002,"1",1204101,1204102,L,100
"1",1204001,1204002,"1",1204201,1204202,L,100
"1",1204001,1204002,"1",1204301,1204302,L,100
"1",1203501,1203502,"1",1204401,1204402,L,100
"1",1204401,1204402,"1",1204501,1204502,L,100
"1",1204401,1204402,"1",1204601,1204602,L,100
"1",1204401,1204402,"1",1204701,1204702,L,100
"1",1203401,1203402,"1",1204801,1204802,L,100
"1",1204801,1204802,"1",1204901,1204902,L,100
"1",1204901,1204902,"1",1205001,1205002,L,100
"1",1204901,1204902,"1",1205101,1205102,L,100
"1",1204901,1204902,"1",1205201,1205202,L,100
"1",1204801,1204802,"1",1205301,1205302,L,100
"1",1205301,1205302,"1",1205401,1205402,L,100
"1",1205301,1205302,"1",1205501,1205502,L,100
"1",1205301,1205302,"1",1205601,1205602,L,100
"1",1204801,1204802,"1",1205701,1205702,L,100
"1",1205701,1205702,"1",1205801,1205802,L,100
"1",1205701,1205702,"1",1205901,1205902,L,100
"1",1205701,1205702,"1",1206001,1206002,L,100
"1",1203401,1203402,"1",1206101,1206102,L,100
"1",1206101,1206102,"1",1206201,1206202,L,100
"1",1206201,1206202,"1",1206301,1206302,L,100
"1",1206201,1206202,"1",1206401,1206402,L,100
"1",1206201,1206202,"1",1206501,1206502,L,100
"1",1206101,1206102,"1",1206601,1206602,L,100
"1",1206601,1206602,"1",1206701,1206702,L,100
"1",1206601,1206602,"1",1206801,1206802,L,100
"1",1206601,1206602,"1",1206901,1206902,L,100
"1",1206101,1206102,"1",1207001,1207002,L,100
"1",1207001,1207002,"1",1207101,1207102,L,100
"1",1207001,1207002,"1",1207201,1207202,L,100
"1",1207001,1207002,"1",1207301,1207302,L,100
"1",1203301,1203302,"1",1207401,1207402,L,100
"1",1207401,1207402,"1",1207501,1207502,L,100
"1",1207501,1207502,"1",1207601,1207602,L,100
"1",1207601,1207602,"1",1207701,1207702,L,100
"1",1207601,1207602,"1",1207801,1207802,L,100
"1",1207601,1207602,"1",1207901,1207902,L,100
"1",1207501,1207502,"1",1208001,1208002,L,100
"1",1208001,1208002,"1",1208101,1208102,L,100
"1",1208001,1208002,"1",1208201,1208202,L,100
"1",1208001,1208002,"1",1208301,1208302,L,100
"1",1207501,1207502,"1",1208401,1208402,L,100
"1",1208401,1208402,"1",1208501,1208502,L,100
"1",1208401,1208402,"1",1208601,1208602,L,100
"1",1208401,1208402,"1",1208701,1208702,L,100
"1",1207401,1207402,"1",1208801,1208802,L,100
"1",1208801,1208802,"1",1208901,1208902,L,100
"1",1208901,1208902,"1",1209001,1209002,L,100
"1",1208901,1208902,"1",1209101,1209102,L,100
"1",1208901,1208902,"1",1209201,1209202,L,100
"1",1208801,1208802,"1",1209301,1209302,L,100
"1",1209301,1209302,"1",1209401,1209402,L,100
"1",1209301,1209302,"1",1209501,1209502,L,100
"1",1209301,1209302,"1",1209601,1209602,L,100
"1",1208801,1208802,"1",1209701,1209702,L,100
"1",1209701,1209702,"1",1209801,1209802,L,100
"1",1209701,1209702,"1",1209901,1209902,L,100
"1",1209701,1209702,"1",1210001,1210002,L,100
"1",1207401,1207402,"1",1210101,1210102,L,100
"1",1210101,1210102,"1",1210201,1210202,L,100
"1",1210201,1210202,"1",1210301,1210302,L,100
"1",1210201,1210202,"1",1210401,1210402,L,100
"1",1210201,1210202,"1",1210501,1210502,L,100
"1",1210101,1210102,"1",1210601,1210602,L,100
"1",1210601,1210602,"1",1210701,1210702,L,100
"1",1210601,1210602,"1",1210801,1210802,L,100
"1",1210601,1210602,"1",1210901,1210902,L,100
"1",1210101,1210102,"1",1211001,1211002,L,100
"1",1211001,1211002,"1",1211101,1211102,L,100
"1",1211001,1211002,"1",1211201,1211202,L,100
"1",1211001,1211002,"1",1211301,1211302,L,100
"1",1203301,1203302,"1",1211401,1211402,L,100
"1",1211401,1211402,"1",1211501,1211502,L,100
"1",1211501,1211502,"1",1211601,1211602,L,100
"1",1211601,1211602,"1",1211701,1211702,L,100
"1",1211601,1211602,"1",1211801,1211802,L,100
"1",1211601,1211602,"1",1211901,1211902,L,100
"1",1211501,1211502,"1",1212001,1212002,L,100
"1",1212001,1212002,"1",1212101,1212102,L,100
"1",1212001,1212002,"1",1212201,1212202,L,100
"1",1212001,1212002,"1",1212301,1212302,L,100
"1",1211501,1211502,"1",1212401,1212402,L,100
"1",1212401,1212402,"1",1212501,1212502,L,100
"1",1212401,1212402,"1",1212601,1212602,L,100
"1",1212401,1212402,"1",1212701,1212702,L,100
"1",1211401,1211402,"1",1212801,1212802,L,100
"1",1212801,1212802,"1",1212901,1212902,L,100
"1",1212901,1212902,"1",1213001,1213002,L,100
"1",1212901,1212902,"1",1213101,1213102,L,100
"1",1212901,1212902,"1",1213201,1213202,L,100
"1",1212801,1212802,"1",1213301,1213302,L,100
"1",1213301,1213302,"1",1213401,1213402,L,100
"1",1213301,1213302,"1",1213501,1213502,L,100
"1",1213301,1213302,"1",1213601,1213602,L,100
"1",1212801,1212802,"1",1213701,1213702,L,100
"1",1213701,1213702,"1",1213801,1213802,L,100
"1",1213701,1213702,"1",1213901,1213902,L,100
